,HRR,Total Hospital Beds,Total ICU Beds,Available Hospital Beds,Potentially Available Hospital Beds,Available ICU Beds,Potentially Available ICU Beds,Adult Population,Population 65+,Fipscode,Week,Concentration
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-05-20,36.91282988851077
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-05-27,142.44359291644056
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-06-10,129.12959798153557
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-06-17,98.89283826597271
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-06-24,65.33027373878446
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-07-01,98.98542749052424
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-07-08,168.34807729060668
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-07-15,293.32090330784894
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-07-22,186.77275826267672
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-08-05,220.89778659468584
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-08-12,203.6870487267229
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-08-19,220.48073590224408
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-08-26,237.26903174594187
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-09-02,186.8552016104225
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-09-09,101.67002051478886
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-09-16,64.80839197109871
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-09-23,76.35517663264021
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-09-30,121.46051609652044
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-10-07,149.02818787393542
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-10-14,233.56745577027164
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-10-21,243.6348783336548
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-11-04,303.2920836719164
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-11-11,468.57233958227977
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-11-18,608.2868284525889
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-11-25,538.6727617368978
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-12-02,450.30354360244974
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-12-09,347.60534848664537
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-12-16,516.6306170800941
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-12-23,650.3266069001463
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2020-12-30,557.9074796346116
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-01-06,757.3266956835314
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-01-13,772.7255743075708
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-01-20,489.6680919661389
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-01-27,328.7536957099479
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-02-03,337.2178037158231
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-02-10,215.8982971054689
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-02-17,160.8457951260752
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-02-24,170.28772421875115
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-03-03,214.43910491375448
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-03-10,154.22352791967486
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-03-17,88.90449762293076
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-03-24,70.7149609647314
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-03-31,81.69137714397344
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-04-07,98.29136234835973
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-04-14,71.76902329868557
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-04-21,75.20061628699186
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-05-05,68.8639090454589
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-05-12,55.37297218812856
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-05-19,51.92119267384672
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-05-26,30.26559610392457
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-06-02,24.88412183731453
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-06-09,57.35862171795287
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-06-16,49.70629082285597
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-06-23,24.607252879004083
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-06-30,22.04300015138536
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-07-07,38.2987170119506
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-07-14,61.375961297790944
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-07-21,112.49708499453662
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-07-28,294.8740974023403
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-08-04,543.5512867495896
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-08-11,458.4074452951674
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-08-18,591.2264224127899
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-08-25,1078.0423685114652
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-09-01,861.2925172216083
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-09-08,537.9015656459397
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-09-15,560.4115102711701
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-09-22,665.4891004619474
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-10-06,439.3431481902035
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-10-13,352.4120002702655
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-10-20,466.6878431002165
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-10-27,538.0614994967888
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-11-03,308.96763846678806
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-11-10,145.48667568609469
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-11-17,239.1878269639588
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-11-24,330.5014673890983
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-12-01,438.4525723059693
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-12-08,499.9170452307059
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-12-15,740.0355929732186
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2021-12-29,1926.1550273593923
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-01-05,2720.454211346788
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-01-12,2436.950963527625
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-01-19,1632.462415144706
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-01-26,1344.8271631359146
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-02-02,1035.8764171959183
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-02-09,406.27505592813645
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-02-16,248.1531933804994
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-02-23,189.0716883725456
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-03-02,179.83536135328131
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-03-09,152.5072579855217
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-03-16,112.65258113212464
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-03-23,117.72386931344596
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-04-06,206.0195469699181
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-04-13,245.10818665380657
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-04-20,226.7923809905733
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-04-27,297.1998413242314
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-05-04,318.3209971140594
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-05-11,443.1883179552414
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-05-18,614.1814076141486
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-05-25,687.1642361477813
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-06-08,745.645160345351
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-06-15,740.2618753077371
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-06-22,812.1640945057276
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-07-06,1059.139653742881
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-07-13,1266.587064393976
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-07-20,1022.230186669978
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-07-27,1291.587888158239
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-08-03,1291.0452509187278
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-08-10,1083.0176201193742
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-08-17,1250.575222087425
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-08-24,839.3863354826132
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-08-31,955.5398755579708
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-09-14,921.4316146638472
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-09-28,587.9809532968733
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-10-05,436.39908085632646
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-10-12,510.7673785694853
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-10-19,416.1390391298899
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-10-26,350.4286094654146
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-11-02,536.3664036635488
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-11-09,493.233898392704
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-11-16,667.7776873409812
151,"Louisville, KY","4,162",506,"1,700","2,931",165,335,"1,385,741","271,762",21111,2022-11-23,804.1519053529815
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-06-16,78.82091624303574
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-06-23,65.68250580164182
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-06-30,55.248797646059934
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-07-07,28.16983360649354
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-07-14,30.98999660023956
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-07-21,65.87713903439911
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-07-28,109.87126624490374
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-08-04,128.36426352127128
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-08-11,168.60722217898646
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2021-08-18,222.8633364113757
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-06-22,588.9246636362784
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-06-29,619.7433411284838
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-07-06,796.622121827289
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-07-13,854.1034117601779
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-07-20,855.4796734194906
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-07-27,708.2589021283408
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-08-03,708.703746670445
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-08-10,619.1931157481567
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-08-17,708.0556404701356
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-08-24,1031.989950067809
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-08-31,743.3449424294942
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-09-07,720.5141628906331
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-09-14,799.6560105202593
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-09-28,777.640096617201
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-10-05,735.2044297006995
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-10-12,779.2879682643747
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-10-19,806.8305294538873
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-10-26,533.1397880772838
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-11-02,517.4766748253621
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-11-09,598.705604917698
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-11-16,555.0693669673318
155,"Madison, WI","2,443",267,838,"1,640",121,194,"886,932","165,619",55025,2022-11-23,409.1216314960734
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-07-29,120.31805613912172
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-08-05,187.2621863636615
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-08-12,127.14346442398796
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-08-19,134.50860004919662
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-08-26,292.86832137894805
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-09-02,184.0687503763245
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-09-09,80.69919411116261
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-09-16,66.34578674389262
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-09-23,66.73205382952473
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-09-30,102.25546636219592
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-10-07,262.62371452683084
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-10-14,620.5301053658578
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-10-21,608.775098954629
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-10-28,362.7140829861031
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-11-04,501.6113597770139
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-11-11,512.6875484552648
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-11-18,802.3806571483582
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-11-25,626.215340455845
162,"Medford, OR",855,72,369,612,25,49,"351,154","95,565",41029,2020-12-02,581.9708564766621
